date,team,carm_post,carm_pre,carm_prob,elo_post,elo_pre,elo_prob,margin,score,won,make,won_prior,carm_prior,conference,margin_prior,score_prior
2018-04-08,LAL,1467.182853,1476.528332,0.372269826,1467.346045,1476.364806,0.361428072,-15,97,No,n,No,45.294329,West,-17,96
2018-04-10,LAL,1464.037662,1467.182853,0.236493119,1463.98525,1467.346045,0.250420668,-6,99,No,n,No,57.49584,West,-15,97
2018-12-02,LAL,1582.448922,1579.402636,0.893973673,1533.290967,1529.652317,0.87578512,24,120,Yes,n,Yes,-234.502269,West,-6,99
2018-12-05,LAL,1584.953114,1582.448922,0.831499831,1537.826875,1533.290967,0.717797801,8,121,Yes,n,Yes,-8.487933,West,24,120
2018-12-07,LAL,1570.833822,1584.953114,0.557627057,1526.838491,1537.826875,0.45871747,-13,120,No,n,No,197.100843,West,8,121
2018-12-08,LAL,1592.569541,1570.833822,0.424091421,1549.37236,1526.838491,0.408503445,23,111,Yes,n,Yes,-219.545351,West,-13,120
2018-12-10,LAL,1594.897038,1592.569541,0.758698998,1552.023307,1549.37236,0.730119087,3,108,Yes,n,Yes,66.298012,West,23,111
2018-12-13,LAL,1584.419717,1594.897038,0.409005871,1543.319163,1552.023307,0.350885293,-15,111,No,n,No,201.35257,West,3,108
2018-12-15,LAL,1602.350106,1584.419717,0.55557405,1569.328832,1543.319163,0.407311547,28,128,Yes,n,Yes,-55.686871,West,-15,111
2018-12-16,LAL,1586.71585,1602.350106,0.510312198,1552.560357,1569.328832,0.538641427,-18,110,No,n,No,61.421052,West,28,128
2018-12-18,LAL,1578.817317,1586.71585,0.546603695,1545.46102,1552.560357,0.503438233,-5,110,No,n,No,177.823959,West,-18,110
2018-12-21,LAL,1584.224744,1578.817317,0.672444923,1551.369675,1545.46102,0.647175673,8,112,Yes,n,No,10.184377,West,-5,110
2018-12-23,LAL,1567.766722,1584.224744,0.760684254,1534.783054,1551.369675,0.764178857,-8,99,No,n,No,200.812006,West,8,112
2018-12-25,LAL,1602.293466,1567.766722,0.254954781,1570.415463,1534.783054,0.240700284,26,127,Yes,n,Yes,-74.632031,West,-8,99
2018-12-27,LAL,1596.820632,1602.293466,0.627816388,1566.431434,1570.415463,0.494379695,-1,116,No,n,Yes,26.911177,West,26,127
2018-12-28,LAL,1580.139167,1596.820632,0.678730887,1549.220328,1566.431434,0.693057427,-11,107,No,n,Yes,57.139167,West,-1,116
2018-12-30,LAL,1583.548554,1580.139167,0.764248162,1553.248232,1549.220328,0.72787493,7,121,Yes,n,No,-14.225644,West,-11,107
2019-01-02,LAL,1573.822811,1583.548554,0.558990817,1544.148485,1553.248232,0.531382414,-7,100,No,n,No,-41.446463,West,7,121
2019-01-04,LAL,1552.18313,1573.822811,0.89777347,1524.257372,1544.148485,0.869951121,-7,112,No,n,No,148.21579,West,-7,100
2019-01-06,LAL,1539.046369,1552.18313,0.396924262,1512.175365,1524.257372,0.370428877,-22,86,No,n,Yes,-31.364813,West,-7,112
2019-01-07,LAL,1553.673099,1539.046369,0.35412543,1526.052059,1512.175365,0.377772754,10,107,Yes,n,Yes,178.610357,West,-22,86
2019-01-09,LAL,1558.734512,1553.673099,0.760321605,1531.801431,1526.052059,0.732534413,13,113,Yes,n,Yes,8.729462,West,10,107
2019-01-11,LAL,1550.660513,1558.734512,0.29682955,1523.722994,1531.801431,0.296968229,-18,95,No,n,Yes,-31.01578,West,13,113
2019-01-13,LAL,1530.765974,1550.660513,0.897835888,1505.630997,1523.722994,0.86619046,-6,95,No,n,No,25.369644,West,-18,95
2019-01-15,LAL,1532.507524,1530.765974,0.869244664,1507.567414,1505.630997,0.85635657,7,107,Yes,n,No,-20.780493,West,-6,95
2019-01-17,LAL,1549.667345,1532.507524,0.281109282,1525.184839,1507.567414,0.269064507,10,138,Yes,n,Yes,15.412921,West,7,107
2019-01-19,LAL,1546.088052,1549.667345,0.313754142,1522.063511,1525.184839,0.279282121,-4,134,No,n,Yes,179.765083,West,10,138
2019-01-21,LAL,1533.518159,1546.088052,0.416263138,1508.884372,1522.063511,0.432571131,-19,111,No,n,No,-275.883285,West,-4,134
2019-01-24,LAL,1514.54809,1533.518159,0.645727071,1491.003223,1508.884372,0.619197219,-15,105,No,n,No,-9.577081,West,-19,111
2019-01-27,LAL,1517.375205,1514.54809,0.862100728,1494.15113,1491.003223,0.848344127,14,116,Yes,n,Yes,-153.064316,West,-15,105
2019-01-29,LAL,1503.291192,1517.375205,0.500707375,1481.116805,1494.15113,0.471042386,-16,105,No,n,No,159.110351,West,14,116
2019-01-31,LAL,1510.844803,1503.291192,0.373142511,1489.402727,1481.116805,0.331281769,3,123,Yes,n,No,187.792779,West,-16,105
2019-02-02,LAL,1507.780792,1510.844803,0.148078835,1486.48032,1489.402727,0.142008362,-14,101,No,n,No,-41.980162,West,3,123
2019-03-09,LAL,1427.792597,1436.286383,0.371859163,1418.178054,1426.957905,0.382192454,-13,107,No,n,No,32.680194,West,-14,101
2019-03-12,LAL,1443.854895,1427.792597,0.445964129,1434.196408,1418.178054,0.447112122,16,123,Yes,n,Yes,-56.582289,West,-13,107
2019-03-14,LAL,1440.544749,1443.854895,0.165454411,1430.871472,1434.196408,0.16610501,-13,98,No,n,Yes,-161.656627,West,16,123
2019-03-15,LAL,1435.565833,1440.544749,0.226580956,1424.91666,1430.871472,0.264411258,-14,97,No,n,No,56.180771,West,-13,98
2019-03-17,LAL,1430.079055,1435.565833,0.628955653,1419.883036,1424.91666,0.590870887,-1,123,No,n,No,138.03489,West,-14,97
2019-03-19,LAL,1427.993679,1430.079055,0.105189304,1417.756825,1419.883036,0.107026573,-14,101,No,n,No,124.242392,West,-1,123
2019-03-22,LAL,1419.966776,1427.993679,0.553332567,1409.471441,1417.756825,0.566709171,-5,106,No,n,No,-179.117672,West,-14,101
2019-03-24,LAL,1424.792609,1419.966776,0.631467711,1415.565304,1409.471441,0.553990344,5,111,Yes,n,No,-83.281827,West,-5,106
2019-03-26,LAL,1435.603947,1424.792609,0.620768118,1426.839725,1415.565304,0.60742158,18,124,Yes,n,Yes,-48.091126,West,5,111
2019-03-27,LAL,1433.389791,1435.603947,0.106531133,1423.628136,1426.839725,0.148250981,-15,100,No,n,No,143.51014,West,18,124
2019-03-29,LAL,1443.699728,1433.389791,0.58099358,1434.487007,1423.628136,0.562997342,14,129,Yes,n,Yes,-101.180993,West,-15,100
2019-03-31,LAL,1471.774542,1443.699728,0.373560707,1462.618714,1434.487007,0.37265514,28,130,Yes,n,Yes,135.41637,West,14,129
2015-12-01,MEM,1588.201488,1578.845148,0.515301291,1573.482175,1563.826157,0.503133063,9,113,Yes,y,Yes,176.42897,West,28,130
2015-12-03,MEM,1570.182301,1588.201488,0.538295178,1558.298073,1573.482175,0.470974483,-20,83,No,y,No,44.653056,West,9,113
2015-12-06,MEM,1572.226495,1570.182301,0.75532922,1560.545937,1558.298073,0.734497336,2,95,Yes,y,No,36.212268,West,-20,83
2015-12-08,MEM,1545.450236,1572.226495,0.519325792,1527.324297,1560.545937,0.610611863,-37,88,No,y,No,124.490021,West,2,95
2015-12-09,MEM,1550.876199,1545.450236,0.376028627,1532.442373,1527.324297,0.401866594,1,93,Yes,y,No,0,West,-37,88
2015-12-11,MEM,1524.125171,1550.876199,0.654490219,1505.342887,1532.442373,0.660373852,-24,99,No,y,No,-60.413076,West,1,93
2015-12-13,MEM,1519.359053,1524.125171,0.440440825,1501.095868,1505.342887,0.401014775,-3,97,No,y,No,-54.463758,West,-24,99
2015-12-14,MEM,1529.634509,1519.359053,0.624453972,1510.062672,1501.095868,0.664787033,17,112,Yes,y,Yes,-223.837767,West,-3,97
2015-12-16,MEM,1522.209622,1529.634509,0.332359192,1503.44044,1510.062672,0.301743282,-13,85,No,y,No,-120.323633,West,17,112
2015-12-18,MEM,1515.259167,1522.209622,0.381087016,1497.732663,1503.44044,0.323291456,-9,88,No,y,Yes,-82.032658,West,-13,85
2015-12-19,MEM,1524.696728,1515.259167,0.576981551,1508.524722,1497.732663,0.528832077,12,96,Yes,y,No,-138.388991,West,-9,88
2015-12-22,MEM,1529.361526,1524.696728,0.785884874,1514.232161,1508.524722,0.745054458,14,104,Yes,y,Yes,-66.405971,West,12,96
2015-12-23,MEM,1522.590789,1529.361526,0.372915033,1506.901263,1514.232161,0.398183686,-9,91,No,y,No,-205.702939,West,14,104
2015-12-26,MEM,1517.383736,1522.590789,0.363002524,1501.631693,1506.901263,0.366621343,-6,92,No,y,No,74.174943,West,-9,91
2015-12-27,MEM,1520.99607,1517.383736,0.841692791,1504.890418,1501.631693,0.855462356,16,112,Yes,y,Yes,-14.606441,West,-6,92
2015-12-29,MEM,1525.544098,1520.99607,0.73350761,1511.023847,1504.890418,0.656568351,9,99,Yes,y,Yes,-35.630473,West,16,112
2016-01-02,MEM,1520.852237,1525.544098,0.360006872,1506.059408,1511.023847,0.377282752,-5,87,No,y,Yes,-78.357919,West,9,99
2016-01-04,MEM,1534.227424,1520.852237,0.464873332,1523.632455,1506.059408,0.346239835,13,91,Yes,y,Yes,-144.674055,West,-5,87
2016-01-06,MEM,1529.253006,1534.227424,0.195421675,1517.329815,1523.632455,0.240046425,-18,94,No,y,Yes,-60.600542,West,13,91
2016-01-08,MEM,1531.975793,1529.253006,0.806126894,1520.712832,1517.329815,0.765826276,7,91,Yes,y,Yes,-167.521989,West,-18,94
2016-01-10,MEM,1536.014227,1531.975793,0.615256003,1524.620317,1520.712832,0.625598449,3,101,Yes,y,Yes,-52.709792,West,7,91
2016-01-12,MEM,1516.030478,1536.014227,0.649711718,1505.216223,1524.620317,0.636420242,-16,91,No,y,Yes,-195.541883,West,3,101
2016-01-14,MEM,1519.19027,1516.030478,0.645743641,1508.670305,1505.216223,0.618558766,2,103,Yes,y,No,-37.460948,West,-16,91
2016-01-16,MEM,1523.47185,1519.19027,0.731388794,1513.203893,1508.670305,0.717920997,8,103,Yes,y,Yes,-74.134401,West,2,103
2016-01-18,MEM,1526.159452,1523.47185,0.690815359,1515.818303,1513.203893,0.697968051,2,101,Yes,y,No,214.883354,West,8,103
2016-01-21,MEM,1530.248887,1526.159452,0.495411415,1519.908315,1515.818303,0.495355971,1,102,Yes,y,No,26.685484,West,2,101
2016-01-23,MEM,1520.539768,1530.248887,0.636231041,1510.533835,1519.908315,0.620527667,-5,101,No,y,No,11.414551,West,1,102
2016-01-25,MEM,1524.122766,1520.539768,0.735409142,1513.802437,1510.533835,0.755512948,6,108,Yes,y,No,138.474598,West,-5,101
2016-01-28,MEM,1532.050207,1524.122766,0.725358026,1522.280694,1513.802437,0.70915027,20,103,Yes,y,No,-2.860662,West,6,108
2016-01-30,MEM,1535.609812,1532.050207,0.687706014,1525.73584,1522.280694,0.695485779,4,121,Yes,y,Yes,78.496967,West,20,103
2016-03-02,MEM,1550.944399,1547.546304,0.747187881,1544.885352,1541.596164,0.754185229,6,104,Yes,y,Yes,18.436875,West,4,121
2016-03-04,MEM,1554.843861,1550.944399,0.71553699,1549.182888,1544.885352,0.691034314,6,94,Yes,y,Yes,-4.170844,West,6,104
2016-03-06,MEM,1531.690661,1554.843861,0.872070664,1526.320883,1549.182888,0.867578353,-9,100,No,y,No,141.939283,West,6,94
2016-03-07,MEM,1544.333078,1531.690661,0.146385506,1537.43279,1526.320883,0.19874813,3,106,Yes,y,No,275.504175,West,-9,100
2016-03-09,MEM,1536.012395,1544.333078,0.286237202,1529.330006,1537.43279,0.279827133,-20,96,No,y,No,146.297307,West,3,106
2016-03-11,MEM,1539.98842,1536.012395,0.730879896,1533.189822,1529.330006,0.737640873,7,121,Yes,y,No,68.636347,West,-20,96
2016-03-12,MEM,1534.451361,1539.98842,0.270694561,1526.559305,1533.189822,0.315564363,-12,83,No,y,Yes,-24.187335,West,7,121
2016-03-14,MEM,1513.421006,1534.451361,0.360815661,1506.793386,1526.559305,0.342608721,-49,81,No,y,No,-89.594131,West,-12,83
2016-03-16,MEM,1497.635194,1513.421006,0.812608717,1491.157882,1506.793386,0.808568598,-6,108,No,y,No,98.224917,West,-49,81
2016-03-17,MEM,1490.407987,1497.635194,0.373288689,1482.696485,1491.157882,0.424842218,-10,86,No,y,No,45.437914,West,-6,108
2016-03-19,MEM,1503.482124,1490.407987,0.429691999,1495.621235,1482.696485,0.434582839,11,113,Yes,y,No,-130.032542,West,-10,86
2016-03-21,MEM,1509.125217,1503.482124,0.612005476,1501.342815,1495.621235,0.60756794,6,103,Yes,y,Yes,-194.237054,West,11,113
2016-03-22,MEM,1497.871573,1509.125217,0.622393448,1489.072815,1501.342815,0.661395387,-7,100,No,y,No,-118.408895,West,6,103
2016-03-25,MEM,1496.842273,1497.871573,0.088163881,1488.045479,1489.072815,0.088012894,-6,104,No,y,No,-14.287385,West,-7,100
2016-03-28,MEM,1491.403326,1496.842273,0.24457822,1482.476201,1488.045479,0.24962305,-14,87,No,y,No,78.337845,West,-6,104
2016-03-30,MEM,1480.802754,1491.403326,0.72510534,1472.833437,1482.476201,0.681673897,-4,105,No,y,No,165.215989,West,-14,87
2016-12-29,MEM,1544.666717,1523.439291,0.545742053,1538.34744,1514.01398,0.493934379,34,114,Yes,y,Yes,-66.454403,West,-4,105
2016-12-31,MEM,1558.772817,1544.666717,0.462941052,1552.625612,1538.34744,0.457942004,14,112,Yes,y,Yes,35.333526,West,34,114
2017-01-03,MEM,1541.431595,1558.772817,0.625917343,1535.00978,1552.625612,0.632956766,-14,102,No,y,No,101.089061,West,14,112
2017-01-04,MEM,1536.858716,1541.431595,0.267740398,1529.607639,1535.00978,0.308601636,-9,106,No,y,No,41.246042,West,-14,102
2017-01-06,MEM,1561.54214,1536.858716,0.10663171,1552.625288,1529.607639,0.130002426,9,128,Yes,y,No,65.184227,West,-9,106
2017-01-08,MEM,1568.10781,1561.54214,0.636485452,1560.0777,1552.625288,0.596413033,9,88,Yes,y,Yes,281.977713,West,9,128
2017-01-11,MEM,1562.38179,1568.10781,0.343683595,1555.176238,1560.0777,0.301450396,-8,95,No,y,Yes,105.469627,West,9,88
2017-01-13,MEM,1575.042793,1562.38179,0.242702571,1567.902459,1555.176238,0.24038872,5,110,Yes,y,Yes,-29.435461,West,-8,95
2017-01-15,MEM,1562.493155,1575.042793,0.800545199,1556.469054,1567.902459,0.759476268,-4,104,No,y,Yes,153.572375,West,5,110
2017-01-18,MEM,1557.644193,1562.493155,0.446593861,1552.164358,1556.469054,0.405470149,-3,101,No,y,No,56.438341,West,-4,104
2017-01-20,MEM,1562.565319,1557.644193,0.792397943,1557.237661,1552.164358,0.786820219,16,107,Yes,y,No,-12.477474,West,-3,101
2017-01-21,MEM,1542.792145,1562.565319,0.523858198,1536.536996,1557.237661,0.542610295,-24,95,No,y,No,36.192289,West,16,107
2017-01-25,MEM,1545.845636,1542.792145,0.655731559,1540.192175,1536.536996,0.600368859,2,101,Yes,y,No,-192.546127,West,-24,95
2017-01-27,MEM,1541.403612,1545.845636,0.416002767,1535.730185,1540.192175,0.417525274,-3,109,No,y,Yes,-110.402008,West,2,101
2017-01-28,MEM,1558.039248,1541.403612,0.200953492,1549.470138,1535.730185,0.2867818,7,102,Yes,y,Yes,44.383396,West,-3,109
2017-01-30,MEM,1570.813339,1558.039248,0.578242065,1561.96385,1549.470138,0.585794314,19,115,Yes,y,No,56.638691,West,7,102
2017-02-01,MEM,1588.000711,1570.813339,0.480928363,1580.677873,1561.96385,0.445983352,20,119,Yes,y,Yes,-94.521574,West,19,115
2017-02-03,MEM,1578.67186,1588.000711,0.419052201,1571.775721,1580.677873,0.403335954,-12,102,No,y,Yes,-25.907113,West,20,119
2017-02-04,MEM,1587.526565,1578.67186,0.50973095,1580.211195,1571.775721,0.528173186,8,107,Yes,y,Yes,37.337056,West,-12,102
2017-02-06,MEM,1601.345901,1587.526565,0.489717634,1594.504664,1580.211195,0.476202983,15,89,Yes,y,Yes,-3.264452,West,8,107
2017-02-08,MEM,1604.452525,1601.345901,0.875147532,1597.551596,1594.504664,0.877282814,19,110,Yes,y,No,62.133505,West,15,89
2017-02-10,MEM,1595.826306,1604.452525,0.348258329,1588.090686,1597.551596,0.376074557,-15,107,No,y,Yes,-92.472886,West,19,110
2017-02-13,MEM,1599.084448,1595.826306,0.80034434,1591.577445,1588.090686,0.788187183,9,112,Yes,y,Yes,38.874766,West,-15,107
2017-02-15,MEM,1585.715164,1599.084448,0.827075476,1578.031198,1591.577445,0.832406367,-4,91,No,y,Yes,23.633382,West,9,112
2017-02-24,MEM,1574.4893,1585.715164,0.531416004,1567.599908,1578.031198,0.502025075,-10,92,No,y,No,-70.866843,West,-4,91
2017-02-26,MEM,1584.678787,1574.4893,0.421165881,1576.820927,1567.599908,0.46319553,7,105,Yes,y,Yes,-18.969227,West,-10,92
2017-02-28,MEM,1588.3081,1584.678787,0.851885669,1580.402989,1576.820927,0.853591931,18,130,Yes,y,Yes,32.104956,West,7,105
2017-03-03,MEM,1581.364611,1588.3081,0.537486434,1573.779692,1580.402989,0.518302966,-4,100,No,y,No,-11.645178,West,18,130
2017-03-04,MEM,1575.188783,1581.364611,0.262312737,1566.721446,1573.779692,0.294033039,-15,108,No,y,No,21.036721,West,-4,100
2017-03-06,MEM,1541.575662,1575.188783,0.916061217,1533.871191,1566.721446,0.909846184,-13,109,No,y,No,-48.436838,West,-15,108
2017-12-01,MEM,1428.564574,1439.567977,0.41092738,1436.025347,1447.372263,0.421350034,-16,79,No,n,No,-75.916887,West,-13,109
2017-12-02,MEM,1427.173741,1428.564574,0.125480715,1434.201431,1436.025347,0.159516334,-5,111,No,n,No,-85.516402,West,-16,79
2017-12-04,MEM,1432.836702,1427.173741,0.49495129,1439.354861,1434.201431,0.531117108,3,95,Yes,n,No,-55.586682,West,-5,111
2017-12-06,MEM,1425.440155,1432.836702,0.362258395,1432.2644,1439.354861,0.349715475,-11,88,No,n,No,-210.394888,West,3,95
2017-12-08,MEM,1418.924475,1425.440155,0.361210577,1425.371432,1432.2644,0.378479746,-9,107,No,n,No,143.944922,West,-11,88
2017-12-09,MEM,1416.369584,1418.924475,0.344337276,1421.387925,1425.371432,0.49432882,-1,101,No,n,No,22.696723,West,-9,107
2017-12-11,MEM,1394.150985,1416.369584,0.560027673,1401.316289,1421.387925,0.518174092,-25,82,No,n,No,-4.000975,West,-1,101
2017-12-13,MEM,1391.037157,1394.150985,0.23445212,1398.884065,1401.316289,0.189089512,-6,87,No,n,No,-406.15171,West,-25,82
2017-12-15,MEM,1392.861254,1391.037157,0.778300527,1401.745121,1398.884065,0.674045305,2,96,Yes,n,No,148.857933,West,-6,87
2017-12-16,MEM,1386.383952,1392.861254,0.359438544,1394.949156,1401.745121,0.374065892,-9,93,No,n,No,-209.443253,West,2,96
2017-12-20,MEM,1385.455153,1386.383952,0.053079047,1393.92038,1394.949156,0.058221299,-13,84,No,n,No,8.933206,West,-9,93
2017-12-21,MEM,1382.186627,1385.455153,0.36437976,1390.277915,1393.92038,0.398490162,-2,95,No,n,Yes,-25.54513,West,-13,84
2017-12-23,MEM,1387.339826,1382.186627,0.531133842,1396.127669,1390.277915,0.48204741,3,115,Yes,n,No,0,West,-2,95
2017-12-26,MEM,1384.076809,1387.339826,0.363869165,1392.383666,1396.127669,0.407567185,-2,97,No,n,No,-83.415043,West,3,115
2017-12-27,MEM,1401.997993,1384.076809,0.261265202,1407.351064,1392.383666,0.343687611,10,109,Yes,n,Yes,-241.943945,West,-2,97
2017-12-30,MEM,1400.075378,1401.997993,0.102154884,1405.826206,1407.351064,0.082999076,-13,128,No,n,Yes,-317.777196,West,10,109
2017-12-31,MEM,1421.40266,1400.075378,0.357072681,1425.605871,1405.826206,0.390741361,18,114,Yes,n,No,-67.656777,West,-13,128
2018-02-01,MEM,1410.284814,1412.358145,0.247675461,1415.058139,1417.732883,0.307931534,-2,102,No,n,Yes,-172.09347,West,18,114
2018-02-04,MEM,1407.646516,1410.284814,0.124534774,1412.34582,1415.058139,0.127634901,-15,86,No,n,Yes,-119.966452,West,-2,102
2018-02-06,MEM,1391.205384,1407.646516,0.432623047,1397.216436,1412.34582,0.404311272,-26,82,No,n,No,-73.747346,West,-15,86
2018-02-07,MEM,1387.800599,1391.205384,0.300743997,1392.892246,1397.216436,0.367635821,-4,88,No,n,Yes,-382.038457,West,-26,82
2018-02-11,MEM,1384.209863,1387.800599,0.14672155,1388.706209,1392.892246,0.167980203,-18,92,No,n,No,-207.707228,West,-4,88
2018-02-14,MEM,1377.526922,1384.209863,0.415930736,1382.396491,1388.706209,0.396829471,-7,114,No,n,Yes,-222.404081,West,-18,92
2018-02-23,MEM,1361.210449,1377.526922,0.461264169,1368.621209,1382.396491,0.402196146,-23,89,No,n,No,-276.358504,West,-7,114
2018-02-24,MEM,1353.917516,1361.210449,0.217793764,1361.64068,1368.621209,0.209655681,-26,89,No,n,No,-173.916279,West,-23,89
2018-02-26,MEM,1351.379213,1353.917516,0.143831478,1358.910997,1361.64068,0.153376093,-11,98,No,n,No,-19.404067,West,-26,89
2018-02-28,MEM,1336.841745,1351.379213,0.704120044,1343.592417,1358.910997,0.72811121,-8,102,No,n,No,-304.151362,West,-11,98
2018-03-02,MEM,1331.783322,1336.841745,0.354350708,1338.576175,1343.592417,0.351882857,-6,102,No,n,No,-245.621831,West,-8,102
2018-03-03,MEM,1327.081672,1331.783322,0.31042959,1333.560795,1338.576175,0.327826537,-7,100,No,n,No,-178.961248,West,-6,102
2018-03-05,MEM,1326.069902,1327.081672,0.132090099,1332.495207,1333.560795,0.138301853,-2,98,No,n,No,-329.497108,West,-7,100
2018-03-07,MEM,1320.567778,1326.069902,0.313428516,1327.282844,1332.495207,0.29938194,-9,110,No,n,No,-232.432222,West,-2,98
2018-03-09,MEM,1314.347702,1320.567778,0.24546208,1321.004193,1327.282844,0.247454136,-17,78,No,n,No,-110.875763,West,-9,110
2018-03-10,MEM,1306.115503,1314.347702,0.204251775,1310.380475,1321.004193,0.254760257,-34,80,No,n,Yes,-187.929744,West,-17,78
2018-03-12,MEM,1296.092044,1306.115503,0.356138779,1299.88068,1310.380475,0.370158943,-18,103,No,n,No,-265.672918,West,-34,80
2018-03-15,MEM,1291.585503,1296.092044,0.543851811,1295.587354,1299.88068,0.524007626,-1,110,No,n,No,-247.179005,West,-18,103
2018-03-17,MEM,1304.983662,1291.585503,0.298341999,1309.115804,1295.587354,0.293900071,7,101,Yes,n,Yes,-168.108943,West,-1,110
2018-03-19,MEM,1302.110855,1304.983662,0.289064825,1306.258489,1309.115804,0.287735903,-3,115,No,n,No,-82.503499,West,7,101
2018-03-21,MEM,1300.220241,1302.110855,0.096360916,1304.277079,1306.258489,0.100490357,-14,105,No,n,No,-401.225763,West,-3,115
2018-03-22,MEM,1289.259904,1300.220241,0.178799377,1292.785091,1304.277079,0.186380267,-61,79,No,n,No,1.289066,West,-14,105
2018-03-24,MEM,1284.130626,1289.259904,0.334075639,1287.299229,1292.785091,0.353414973,-7,93,No,n,No,-259.10691,West,-61,79
2018-03-26,MEM,1308.057068,1284.130626,0.095038928,1310.534002,1287.299229,0.103796348,8,101,Yes,n,Yes,-275.622819,West,-7,93
2018-03-28,MEM,1320.702451,1308.057068,0.243259073,1324.105492,1310.534002,0.211829709,5,108,Yes,n,Yes,-165.554245,West,8,101
2018-03-30,MEM,1319.654069,1320.702451,0.068800824,1322.84608,1324.105492,0.081145568,-10,97,No,n,Yes,-10.485852,West,5,108
